Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FGP;ThreeP;ThreePA;ThreePP;TwoP;TwoPA;TwoPP;eFGP;FT;FTA;FTP;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;NOM;APE;IMG;IMGT;;
413;Josh Richardson;SG;29;SAS;42;6;23.7;4.2;9.7;.436;1.8;4.9;.357;2.5;4.7;.518;.527;1.3;1.4;.883;0.7;2.1;2.8;3.3;1;0.3;1.5;1.7;11.5;jo;richa;https://www.basketball-reference.com/req/202106291/images/headshots/richajo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
332;Khris Middleton;SF;31;MIL;33;19;24.3;5.4;12.3;.436;1.5;4.9;.315;3.8;7.4;.516;.499;2.8;3.1;.902;0.8;3.4;4.2;4.9;0.7;0.2;2.2;2.1;15.1;kh;middl;https://www.basketball-reference.com/req/202106291/images/headshots/middlkh01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
471;Klay Thompson;SF;32;GSW;69;69;33;7.9;18.1;.436;4.4;10.6;.412;3.6;7.6;.470;.556;1.7;1.9;.879;0.6;3.6;4.1;2.4;0.7;0.4;1.8;1.9;21.9;kl;thomp;https://www.basketball-reference.com/req/202106291/images/headshots/thompkl01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
507;Russell Westbrook;PG;34;TOT;73;24;29.1;5.9;13.6;.436;1.2;3.9;.311;4.7;9.7;.487;.481;2.8;4.3;.656;1.2;4.6;5.8;7.5;1;0.5;3.5;2.2;15.9;ru;westb;https://www.basketball-reference.com/req/202106291/images/headshots/westbru01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
414;Austin Rivers;SG;30;MIN;52;10;19.5;1.8;4;.435;0.8;2.4;.350;0.9;1.7;.558;.538;0.6;0.8;.769;0.1;1.5;1.6;1.4;0.5;0.1;0.4;1.5;4.9;au;river;https://www.basketball-reference.com/req/202106291/images/headshots/riverau01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
124;Donte DiVincenzo;SG;26;GSW;72;36;26.3;3.3;7.5;.435;2.1;5.3;.397;1.2;2.3;.525;.574;0.8;1;.817;1.1;3.4;4.5;3.5;1.3;0.1;1.6;1.8;9.4;do;divin;https://www.basketball-reference.com/req/202106291/images/headshots/divindo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
228;Joe Ingles;SF;35;MIL;46;0;22.7;2.3;5.4;.435;1.8;4.4;.409;0.5;1;.556;.603;0.4;0.5;.857;0.3;2.5;2.8;3.3;0.7;0.1;1.2;1.6;6.9;jo;ingle;https://www.basketball-reference.com/req/202106291/images/headshots/inglejo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
141;Kessler Edwards;SF;22;SAC;22;3;13.9;1.4;3.1;.435;0.7;2;.349;0.7;1.2;.577;.543;0.5;0.6;.769;0.8;1.4;2.1;1;0.5;0.2;0.4;1.7;3.9;ke;edwar;https://www.basketball-reference.com/req/202106291/images/headshots/edwarke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
473;Matisse Thybulle;SF-SG;25;TOT;71;28;16.9;1.5;3.6;.435;0.8;2.1;.365;0.8;1.5;.533;.542;0.3;0.4;.679;0.6;1.4;2;0.7;1.2;0.5;0.3;1.6;4.1;ma;thybu;https://www.basketball-reference.com/req/202106291/images/headshots/thybuma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
12;Thanasis Antetokounmpo;PF;30;MIL;37;0;5.6;0.5;1.2;.435;0;0.2;.000;0.5;1;.526;.435;0.3;0.6;.500;0.4;0.8;1.2;0.4;0.1;0.1;0.3;0.6;1.4;th;antet;https://www.basketball-reference.com/req/202106291/images/headshots/antetth01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
387;Aleksej Pokusevski;PF;21;OKC;34;25;20.6;3.2;7.3;.434;1.1;3.1;.365;2.1;4.3;.483;.510;0.6;1;.629;1.3;3.4;4.7;1.9;0.6;1.3;1.3;1.7;8.1;al;pokus;https://www.basketball-reference.com/req/202106291/images/headshots/pokusal01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/OKC-2023.png;;
314;Bennedict Mathurin;SG;20;IND;78;17;28.5;5.3;12.2;.434;1.3;4;.323;4;8.2;.488;.487;4.8;5.8;.828;1.1;3;4.1;1.5;0.6;0.2;1.9;2.1;16.7;be;mathu;https://www.basketball-reference.com/req/202106291/images/headshots/mathube01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
29;RJ Barrett;SG;22;NYK;73;73;33.9;7;16.1;.434;1.7;5.3;.310;5.3;10.8;.495;.485;4;5.4;.740;0.8;4.2;5;2.8;0.4;0.2;2.2;2.5;19.6;rj;barre;https://www.basketball-reference.com/req/202106291/images/headshots/barrerj01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
479;Gary Trent Jr.;SG;24;TOR;66;44;32.1;6.1;14.2;.433;2.5;6.8;.369;3.6;7.3;.493;.522;2.6;3.1;.839;0.5;2.2;2.6;1.6;1.6;0.2;0.8;1.5;17.4;ga;trent;https://www.basketball-reference.com/req/202106291/images/headshots/trentga01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
308;Naji Marshall;SF;25;NOP;77;21;23.3;3.2;7.4;.433;0.9;2.8;.303;2.4;4.6;.513;.490;1.8;2.3;.789;0.6;3;3.6;2.5;0.7;0.2;1.3;1.5;9.1;na;marsh;https://www.basketball-reference.com/req/202106291/images/headshots/marshna01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
274;Furkan Korkmaz;SG;25;PHI;37;0;9.5;1.3;3;.432;0.5;1.2;.391;0.8;1.8;.462;.514;0.7;1;.722;0.2;1;1.1;0.6;0.3;0.1;0.6;0.5;3.8;fu;korkm;https://www.basketball-reference.com/req/202106291/images/headshots/korkmfu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
419;Isaiah Roby;PF;24;SAS;42;2;11.3;1.6;3.7;.432;0.4;1.4;.300;1.2;2.3;.516;.490;0.5;1;.488;0.5;2;2.5;0.9;0.4;0.2;0.7;1.3;4.1;is;roby;https://www.basketball-reference.com/req/202106291/images/headshots/robyis01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
290;Caris LeVert;SG;28;CLE;74;30;30.2;4.3;10;.431;1.7;4.4;.392;2.6;5.6;.462;.517;1.8;2.4;.722;0.7;3.1;3.8;3.9;1;0.3;1.6;2.3;12.1;ca;lever;https://www.basketball-reference.com/req/202106291/images/headshots/leverca01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CLE-2023.png;;
38;Dāvis Bertāns;PF;30;DAL;45;1;10.9;1.5;3.6;.431;1.2;3.1;.390;0.3;0.4;.737;.603;0.3;0.3;.867;0.2;1;1.2;0.5;0.2;0.2;0.2;1.2;4.6;dā;bertā;https://www.basketball-reference.com/req/202106291/images/headshots/bertādā01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
210;Haywood Highsmith;PF;26;MIA;54;11;17.9;1.7;4;.431;0.7;2;.339;1;2;.523;.516;0.2;0.5;.464;1.1;2.4;3.5;0.8;0.7;0.3;0.8;1.5;4.4;ha;highs;https://www.basketball-reference.com/req/202106291/images/headshots/highsha01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
273;John Konchar;SF;26;MEM;72;23;20.8;1.9;4.4;.431;0.8;2.5;.339;1.1;2;.545;.525;0.4;0.5;.778;0.9;3.4;4.3;1.4;1.1;0.3;0.5;1.6;5.1;jo;konch;https://www.basketball-reference.com/req/202106291/images/headshots/konchjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
413;Josh Richardson;SG;29;TOT;65;10;23.5;3.7;8.5;.431;1.6;4.5;.365;2;4;.506;.528;1.1;1.2;.852;0.6;2.1;2.7;2.7;1.1;0.3;1.3;1.8;10.1;jo;richa;https://www.basketball-reference.com/req/202106291/images/headshots/richajo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
379;Kelly Oubre Jr.;SF;27;CHO;48;40;32.3;7.4;17.1;.431;2.3;7.1;.319;5.1;10;.510;.497;3.3;4.3;.760;1.4;3.8;5.2;1.1;1.4;0.4;1.3;2.9;20.3;ke;oubre;https://www.basketball-reference.com/req/202106291/images/headshots/oubreke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHO-2023.png;;
473;Matisse Thybulle;SF;25;PHI;49;6;12.1;1;2.4;.431;0.4;1.3;.333;0.6;1.1;.547;.522;0.2;0.2;.750;0.4;0.9;1.3;0.5;0.9;0.3;0.2;1.3;2.7;ma;thybu;https://www.basketball-reference.com/req/202106291/images/headshots/thybuma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
423;Terrence Ross;SG;31;ORL;42;9;22.5;3.1;7.1;.431;1.5;3.8;.381;1.6;3.3;.489;.533;0.4;0.5;.750;0.2;1.8;2;1.3;0.6;0.2;0.9;1.3;8;te;ross;https://www.basketball-reference.com/req/202106291/images/headshots/rosste01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
388;Jordan Poole;PG;23;GSW;82;43;30;6.7;15.6;.430;2.6;7.8;.336;4.1;7.8;.524;.514;4.4;5.1;.870;0.4;2.4;2.7;4.5;0.8;0.3;3.1;2.6;20.4;jo;poole;https://www.basketball-reference.com/req/202106291/images/headshots/poolejo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
188;R.J. Hampton;SG;21;TOT;47;3;16;2.2;5;.430;0.9;2.5;.353;1.3;2.6;.504;.517;1.2;1.6;.750;0.4;1.5;1.9;1.1;0.6;0.2;0.9;1.1;6.4;r.;hampt;https://www.basketball-reference.com/req/202106291/images/headshots/hamptr.01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
423;Terrence Ross;SG;31;TOT;63;9;21.1;3.2;7.4;.430;1.5;4.1;.368;1.7;3.3;.507;.532;0.4;0.5;.794;0.3;2.1;2.4;1.5;0.6;0.2;0.7;1.5;8.3;te;ross;https://www.basketball-reference.com/req/202106291/images/headshots/rosste01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
68;Troy Brown Jr.;SF;23;LAL;76;45;24.5;2.6;6.1;.430;1.4;3.7;.381;1.2;2.4;.505;.545;0.4;0.5;.872;0.8;3.2;4.1;1.3;0.8;0.2;0.6;1.6;7.1;tr;brown;https://www.basketball-reference.com/req/202106291/images/headshots/browntr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
420;David Roddy;PF;21;MEM;70;4;18;2.6;6;.429;0.9;3;.307;1.6;3;.553;.506;0.6;0.9;.631;0.7;2;2.8;0.8;0.4;0.3;0.8;1.5;6.7;da;roddy;https://www.basketball-reference.com/req/202106291/images/headshots/roddyda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
340;Isaiah Mobley;PF;23;CLE;12;0;7;1;2.3;.429;0.3;0.7;.375;0.8;1.7;.450;.482;0.3;0.3;1.000;0.3;1.3;1.7;0.3;0.3;0.3;0.1;0.7;2.6;is;moble;https://www.basketball-reference.com/req/202106291/images/headshots/mobleis01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CLE-2023.png;;
53;Jamaree Bouyea;PG;23;TOT;5;0;14.2;1.2;2.8;.429;0.4;1.2;.333;0.8;1.6;.500;.500;0.2;0.4;.500;0.2;1;1.2;0.8;0.8;0.4;0.8;1.2;3;ja;bouye;https://www.basketball-reference.com/req/202106291/images/headshots/bouyeja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
85;Michael Carter-Williams;PG;31;ORL;4;0;11;1.5;3.5;.429;0.3;0.8;.333;1.3;2.8;.455;.464;1;1.8;.571;0.3;1;1.3;1.8;0.3;0.3;1;1.3;4.3;mi;carte;https://www.basketball-reference.com/req/202106291/images/headshots/cartemi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
498;T.J. Warren;SF;29;PHO;16;0;12.3;1.9;4.4;.429;0.4;1.2;.316;1.5;3.2;.471;.471;0.1;0.1;.500;0.8;2.3;3.1;0.7;0.4;0.3;0.2;1.3;4.2;t.;warre;https://www.basketball-reference.com/req/202106291/images/headshots/warret.01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
536;Trae Young;PG;24;ATL;73;73;34.8;8.2;19;.429;2.1;6.3;.335;6.1;12.7;.476;.485;7.8;8.8;.886;0.8;2.2;3;10.2;1.1;0.1;4.1;1.4;26.2;tr;young;https://www.basketball-reference.com/req/202106291/images/headshots/youngtr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
526;Ziaire Williams;SF;21;MEM;37;4;15.2;2.3;5.3;.429;0.7;2.6;.258;1.6;2.7;.596;.492;0.5;0.6;.773;0.4;1.7;2.1;0.9;0.4;0.2;1;1.6;5.7;zi;willi;https://www.basketball-reference.com/req/202106291/images/headshots/willizi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
99;Mike Conley;PG;35;TOT;67;66;30.3;3.9;9.1;.428;2;5.2;.385;1.9;3.9;.486;.539;2.1;2.5;.834;0.5;2.2;2.7;6.7;1.1;0.2;1.5;2.1;11.9;mi;conle;https://www.basketball-reference.com/req/202106291/images/headshots/conlemi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
423;Terrence Ross;SG;31;PHO;21;0;18.4;3.4;7.9;.428;1.6;4.7;.347;1.8;3.2;.544;.530;0.6;0.7;.857;0.6;2.7;3.3;2;0.5;0.1;0.3;2.1;9;te;ross;https://www.basketball-reference.com/req/202106291/images/headshots/rosste01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
358;Aaron Nesmith;SF;23;IND;73;60;24.9;3.5;8.1;.427;1.6;4.3;.366;1.9;3.8;.496;.525;1.6;1.9;.838;0.8;2.9;3.8;1.3;0.8;0.5;1;3.2;10.1;aa;nesmi;https://www.basketball-reference.com/req/202106291/images/headshots/nesmiaa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
258;Cory Joseph;PG;31;DET;62;2;19.8;2.4;5.7;.427;1.1;2.9;.389;1.3;2.8;.468;.527;0.9;1.2;.792;0.3;1.4;1.7;3.5;0.5;0.1;0.9;1.4;6.9;co;josep;https://www.basketball-reference.com/req/202106291/images/headshots/josepco01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
430;Dario Šarić;PF;28;PHO;37;12;14.4;2.1;4.8;.427;0.7;1.9;.391;1.3;2.9;.450;.503;1;1.2;.818;1.1;2.8;3.8;1.5;0.4;0.1;1;1.9;5.8;da;šarić;https://www.basketball-reference.com/req/202106291/images/headshots/šarićda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
4;Ochai Agbaji;SG;22;UTA;59;22;20.5;2.8;6.5;.427;1.4;3.9;.355;1.4;2.7;.532;.532;0.9;1.2;.812;0.7;1.3;2.1;1.1;0.3;0.3;0.7;1.7;7.9;oc;agbaj;https://www.basketball-reference.com/req/202106291/images/headshots/agbajoc01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
480;P.J. Tucker;PF;37;PHI;75;75;25.6;1.3;3;.427;0.7;1.9;.393;0.5;1.1;.482;.549;0.3;0.3;.826;1.3;2.7;3.9;0.8;0.5;0.2;0.6;2.4;3.5;p.;tucke;https://www.basketball-reference.com/req/202106291/images/headshots/tuckep.01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
23;Paolo Banchero;PF;20;ORL;72;72;33.8;6.7;15.6;.427;1.2;4;.298;5.5;11.6;.471;.465;5.5;7.4;.738;1.2;5.7;6.9;3.7;0.8;0.5;2.8;2.2;20;pa;banch;https://www.basketball-reference.com/req/202106291/images/headshots/banchpa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
347;Marcus Morris;PF;33;LAC;65;65;28.1;4.2;9.9;.426;1.7;4.7;.364;2.5;5.2;.484;.513;1;1.3;.782;0.4;3.5;4;1.8;0.6;0.3;0.9;2.1;11.2;ma;morri;https://www.basketball-reference.com/req/202106291/images/headshots/morrima01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAC-2023.png;;
329;De'Anthony Melton;SG;24;PHI;77;58;27.9;3.6;8.5;.425;2;5.2;.390;1.6;3.2;.484;.546;0.9;1.1;.793;0.9;3.2;4.1;2.6;1.6;0.5;1.3;2.5;10.1;de;melto;https://www.basketball-reference.com/req/202106291/images/headshots/meltode01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
377;Eugene Omoruyi;SF;25;DET;17;4;21.9;3.4;7.9;.425;1;3.4;.293;2.4;4.5;.526;.489;2;2.8;.723;1.2;2.2;3.5;1;0.8;0.2;1.1;2.6;9.7;eu;omoru;https://www.basketball-reference.com/req/202106291/images/headshots/omorueu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
132;Goran Dragić;PG;36;CHI;51;0;15.4;2.5;5.9;.425;0.9;2.5;.352;1.6;3.4;.480;.500;0.5;0.8;.659;0.3;1.1;1.4;2.7;0.2;0.1;1.1;1.2;6.4;go;dragi;https://www.basketball-reference.com/req/202106291/images/headshots/dragigo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHI-2023.png;;
174;A.J. Green;SG;23;MIL;35;1;9.9;1.5;3.6;.424;1.3;3;.419;0.3;0.6;.450;.600;0.1;0.1;1.000;0.2;1.1;1.3;0.6;0.2;0;0.3;0.9;4.4;a.;green;https://www.basketball-reference.com/req/202106291/images/headshots/greena.01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
366;Kendrick Nunn;SG;27;TOT;70;2;13.8;2.7;6.4;.424;1.1;3.2;.354;1.6;3.2;.493;.512;0.5;0.6;.854;0.2;1.3;1.6;1.3;0.4;0.1;0.9;0.9;7.1;ke;nunn;https://www.basketball-reference.com/req/202106291/images/headshots/nunnke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
348;Markieff Morris;PF;33;DAL;8;1;8.8;1.8;4.1;.424;1;2.8;.364;0.8;1.4;.545;.545;0;0;;0;1.5;1.5;0.8;0.1;0;0.5;1.9;4.5;ma;morri;https://www.basketball-reference.com/req/202106291/images/headshots/morrima01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
427;Matt Ryan;SF;25;MIN;22;0;8.2;1.1;2.7;.424;0.9;2.2;.388;0.3;0.5;.600;.585;0.3;0.3;.857;0.1;0.5;0.5;0.5;0.1;0;0.2;0.6;3.4;ma;ryan;https://www.basketball-reference.com/req/202106291/images/headshots/ryanma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
25;Dalano Banton;PG;23;TOR;31;2;9;1.8;4.2;.423;0.5;1.6;.294;1.3;2.5;.506;.481;0.5;0.8;.708;0.4;1.1;1.5;1.2;0.4;0.4;0.6;1.1;4.6;da;banto;https://www.basketball-reference.com/req/202106291/images/headshots/bantoda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
83;Jevon Carter;PG;27;MIL;81;39;22.3;3;7;.423;1.8;4.2;.421;1.2;2.8;.425;.549;0.4;0.5;.816;0.4;2.1;2.5;2.4;0.8;0.4;1;2;8;je;carte;https://www.basketball-reference.com/req/202106291/images/headshots/carteje01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
188;R.J. Hampton;SG;21;DET;21;3;18.5;2.5;5.9;.423;1.1;3;.365;1.4;2.9;.483;.516;1.2;1.9;.667;0.4;1.9;2.3;1;0.5;0.2;1;1.4;7.3;r.;hampt;https://www.basketball-reference.com/req/202106291/images/headshots/hamptr.01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
112;Terence Davis;SG;25;SAC;64;5;13.1;2.4;5.7;.423;1.4;3.8;.366;1;1.9;.537;.545;0.5;0.7;.791;0.3;1.9;2.2;1;0.7;0.2;0.8;1.6;6.7;te;davis;https://www.basketball-reference.com/req/202106291/images/headshots/daviste01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
89;Kennedy Chandler;PG;20;MEM;36;0;7.8;1;2.3;.422;0.1;0.4;.133;0.9;1.9;.485;.434;0.2;0.4;.462;0.3;0.8;1.1;1.6;0.3;0.1;0.5;0.4;2.2;ke;chand;https://www.basketball-reference.com/req/202106291/images/headshots/chandke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
40;Saddiq Bey;SF;23;TOT;77;37;27.6;4.6;10.9;.422;2;5.4;.361;2.6;5.4;.483;.513;2.7;3.1;.861;1.3;3.4;4.7;1.5;0.9;0.2;0.9;1.6;13.8;sa;bey;https://www.basketball-reference.com/req/202106291/images/headshots/beysa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
303;Sandro Mamukelashvili;C;23;TOT;43;7;15.3;2.3;5.3;.422;0.7;2.3;.303;1.6;3;.511;.487;0.9;1.3;.684;1.6;2.7;4.3;1.4;0.3;0.3;0.8;1.2;6.1;sa;mamuk;https://www.basketball-reference.com/req/202106291/images/headshots/mamuksa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
132;Goran Dragić;PG;36;TOT;58;0;15;2.4;5.8;.421;0.9;2.5;.359;1.5;3.3;.468;.499;0.5;0.8;.689;0.3;1.1;1.4;2.6;0.2;0.1;1.1;1.1;6.3;go;dragi;https://www.basketball-reference.com/req/202106291/images/headshots/dragigo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
510;Jack White;SF;25;DEN;17;0;3.9;0.5;1.1;.421;0.2;0.5;.333;0.3;0.6;.500;.500;0.1;0.2;.667;0.4;0.6;1;0.2;0.2;0.1;0.1;0.5;1.2;ja;white;https://www.basketball-reference.com/req/202106291/images/headshots/whiteja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
113;JD Davison;SG;20;BOS;12;0;5.5;0.7;1.6;.421;0.2;0.6;.286;0.5;1;.500;.474;0.1;0.2;.500;0.2;0.6;0.8;0.9;0.2;0.2;0.3;0.4;1.6;jd;davis;https://www.basketball-reference.com/req/202106291/images/headshots/davisjd01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
328;Jordan McLaughlin;PG;26;MIN;43;0;15.8;1.4;3.4;.421;0.6;1.8;.308;0.9;1.6;.552;.503;0.3;0.4;.833;0.3;1.1;1.4;3.4;0.7;0.1;0.8;0.7;3.7;jo;mclau;https://www.basketball-reference.com/req/202106291/images/headshots/mclaujo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
206;Juancho Hernangómez;PF;27;TOR;42;10;14.6;1.1;2.7;.421;0.4;1.6;.254;0.7;1.1;.660;.496;0.2;0.4;.563;0.6;2.3;2.9;0.6;0.4;0.1;0.4;1;2.9;ju;herna;https://www.basketball-reference.com/req/202106291/images/headshots/hernaju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
495;Kemba Walker;PG;32;DAL;9;1;16;2.7;6.3;.421;0.8;3.1;.250;1.9;3.2;.586;.482;1.9;2.3;.810;0.3;1.4;1.8;2.1;0.2;0.2;0.4;1.2;8;ke;walke;https://www.basketball-reference.com/req/202106291/images/headshots/walkeke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
374;KZ Okpala;PF;23;SAC;35;3;7.1;0.5;1.1;.421;0.2;0.6;.333;0.3;0.5;.529;.513;0.2;0.2;.875;0.2;0.8;1;0.4;0.2;0.2;0.2;1.1;1.3;kz;okpal;https://www.basketball-reference.com/req/202106291/images/headshots/okpalkz01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
33;Nicolas Batum;PF;34;LAC;78;19;21.9;2.1;4.9;.420;1.6;4.1;.391;0.5;0.8;.563;.583;0.4;0.6;.708;0.8;3;3.8;1.6;0.7;0.6;0.6;1.9;6.1;ni;batum;https://www.basketball-reference.com/req/202106291/images/headshots/batumni01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAC-2023.png;;
122;Ousmane Dieng;PF;19;OKC;39;1;14.6;1.9;4.6;.420;0.7;2.5;.265;1.3;2.1;.602;.492;0.4;0.6;.652;0.5;2.2;2.7;1.2;0.4;0.2;0.7;1.1;4.9;ou;dieng;https://www.basketball-reference.com/req/202106291/images/headshots/diengou01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/OKC-2023.png;;
451;Dru Smith;SG;25;BRK;10;0;9.1;1.3;3.1;.419;0.4;1.3;.308;0.9;1.8;.500;.484;0.3;0.3;1.000;0.1;1.4;1.5;1.7;0.6;0.1;0.2;1.3;3.3;dr;smith;https://www.basketball-reference.com/req/202106291/images/headshots/smithdr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
313;Garrison Mathews;SG;26;ATL;9;0;9.3;1.4;3.4;.419;1.1;2.8;.400;0.3;0.7;.500;.581;0.8;0.9;.875;0.1;1.1;1.2;0.3;0.1;0.1;0.1;0.7;4.8;ga;mathe;https://www.basketball-reference.com/req/202106291/images/headshots/mathega01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
494;Jabari Walker;SF;20;POR;56;0;11.1;1.5;3.5;.419;0.3;1;.286;1.2;2.5;.472;.460;0.6;0.8;.756;0.9;1.5;2.3;0.6;0.2;0.2;0.5;1.2;3.9;ja;walke;https://www.basketball-reference.com/req/202106291/images/headshots/walkeja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
461;Jalen Suggs;SG;21;ORL;53;19;23.5;3.5;8.4;.419;1.2;3.8;.327;2.3;4.6;.496;.493;1.6;2.2;.723;1;2;3;2.9;1.3;0.5;1.8;2.3;9.9;ja;suggs;https://www.basketball-reference.com/req/202106291/images/headshots/suggsja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
413;Josh Richardson;SG;29;NOP;23;4;23.2;2.7;6.4;.419;1.4;3.7;.384;1.3;2.7;.468;.530;0.7;0.9;.762;0.5;2;2.4;1.6;1.3;0.4;1;2;7.5;jo;richa;https://www.basketball-reference.com/req/202106291/images/headshots/richajo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
218;Talen Horton-Tucker;SG;22;UTA;65;20;20.2;4;9.4;.419;0.9;3.1;.286;3.1;6.3;.485;.467;1.9;2.6;.750;0.6;2.6;3.2;3.8;0.6;0.4;1.9;1.7;10.7;ta;horto;https://www.basketball-reference.com/req/202106291/images/headshots/hortota01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
